Book|Chapter #|Verse #|Verse
Lukas|12|45|Saguwaꞌ bang saꞌupama paꞌin daraꞌakan miyaꞌan dem ateyne, weꞌ tiggel pe du tekka amunen, ubus bu papeddiꞌanne meꞌ pagkasine daraꞌakanin sampay meꞌ dendehin, duk iye bahannen, magkakan duk maginuman duk maglangohan, 
Lukas|12|46|ubus bu bessuwang tekka amunen ellew gaꞌi ase-asene duk waktu gaꞌi kataꞌuhanne. Na, manjari bininasa teꞌed iye weꞌ amunen duk pinatuhut iye pī si lugal pinasukuꞌ si meꞌ manggaꞌi makahagad si Tuhanin. 
Lukas|12|47|"Bang daraꞌakanin kataꞌuhanne bang ine kinabayaꞌan amune hininangnen, bu gaꞌi iye magmemes duk hinangne, ilagutan iye manamal. 
Lukas|12|48|Saguwaꞌ bang daraꞌakanin awam sabab kinabayaꞌan amunen, bu niyaꞌ tahinangne pataꞌ pangaleggahan iye, ilagutan isab iye saguwaꞌ gaꞌi du kuweꞌ ingge. Sine-sine kaꞌurungan ekka, ekka isab inase-ase si iyehin. Duk bang pasōng pe ekka pinangandel si iyehin, pasōng pe isab ekka inase-ase si iyehin." 
Lukas|12|49|Paꞌin si Isa pe, "Pitu ku moꞌo ebbut si dunya duk kabayaꞌankun weꞌ asal kayat ne siꞌ. 
Lukas|12|50|Niyaꞌ meꞌ kabinasahan subey talabeyku. Kabohatan ku teꞌed samantaꞌan gaꞌi pe inin puwas. 
Lukas|12|51|Weꞌ kannalbi pitu ku moꞌo kasanyangan si dunya? Dumaꞌin kasanyangan, saguwaꞌ akahante kaꞌam, pitu ku moꞌo jān pagsaggaꞌan. 
Lukas|12|52|Peggeꞌ tinagnaꞌan maꞌin, bang niyaꞌ lime magdambuwaꞌ lumaꞌ, magsaggaꞌ du siye, tellungan kuntara duwangan duk duwangan kuntara tellungan. 
Lukas|12|53|Magsaggaꞌ siye, samahin kuntara anakne lellahin, duk anak lellahin kuntara samanen; saꞌihin kuntara anakne dendehin, duk anakne dendehin kuntara saꞌinen; matoꞌa dendehin kuntara eyuꞌanne dendehin, duk eyuꞌan dendehin kuntara matoꞌane dendehin." 
Lukas|12|54|Paꞌin si Isa isab si meꞌ aꞌa mabanesin, "Tuꞌu si lahatte bi inin, bang maglindem langitin si tampal seddepan, magtawus paꞌinbi, 'Sōng ulan;' ubus ujud ulan du. 
Lukas|12|55|Duk bang nihup sātanin, paꞌinbi, 'Sōng panas teꞌed ellewin;' duk ujud panas du. 
Lukas|12|56|Kaꞌam iyan, magmā-mā awam kaꞌam. Kataꞌuhanbi hatiꞌ bang ine hāti meꞌ tapandogabi si bantuk langit duk bulakin, weꞌey managhāꞌ gaꞌi kataꞌuhanbi hāti meꞌ maꞌumantag si waktu kuweꞌitu inin?" 
Lukas|12|57|"Weꞌey kaꞌam gaꞌi taꞌu magpikil dihananbi bang ine patut hinangbi? 
Lukas|12|58|Bang saꞌupama niyaꞌ aꞌa nuntutan kaꞌu sabab utangnu bu binoꞌo kew weꞌ ne pī si paghukuman, iye mahāpin si kaꞌu, bang sābubi pe si lān, boꞌonu ne maghāp manuntutan kaꞌuhin. Peggeꞌ bang gaꞌi inin hinangnu, kaw kew lalasne pī si hukum, bu kew sōngan hukumin pī si pulis, duk isi pulisin kew dem kalabusu. 
Lukas|12|59|Akahante kew, weꞌ gaꞌi teꞌed kew lumuwas billaꞌi samantaꞌan gaꞌi tapuwasannu kēmon pinamulta si kaꞌuhin. Bisan dambuwaꞌ sīn gaꞌi kakulangan."
Lukas|13|1|Sābu miyaꞌan, niyaꞌ meꞌ aꞌa tekka pī magaka-aka pu si Isa sabab meꞌ aꞌa Jalil, dinaꞌak koꞌ siye pinapatey weꞌ Gubnul Pilatus sasangde magsumbaliꞌ hayep pagkulubande si langgal mahadjehin. 
Lukas|13|2|Sambungan si Isa siye, paꞌinne, "Kannalbi ke pasōng duseden amban kēmon meꞌ aꞌa matuꞌu si Jalilin peggeꞌ kuweꞌ miyaꞌan maꞌumantag si siyehin? 
Lukas|13|3|Dumaꞌin! Saguwaꞌ akahante kaꞌam, bang gaꞌi du pagsusunanbi duk lebbahanbi dusebin, kēmon kaꞌam matey du isab. 
Lukas|13|4|Duk meꞌ aꞌa sampūꞌ duk waluꞌ mamatey laꞌi si Siluwamin, peggeꞌ kahebbaꞌan siye weꞌ lumaꞌ malangkewin, kannalbi ke pasōng duseden amban kēmon meꞌ aꞌa sinduwe mapatennaꞌ si Awrusalamin? 
Lukas|13|5|Dumaꞌin! Saguwaꞌ akahante kaꞌam, bang gaꞌi du pagsusunanbi duk lebbahanbi dusebin, kēmon kaꞌam matey du isab." 
Lukas|13|6|Manjari aka si Isa si siye dalilan inin. Paꞌinne, "Niyaꞌ dambuwaꞌ aꞌa taga likus ubas duk laꞌi dem likus miyaꞌan niyaꞌ dam poꞌon kayu igira. Dambuwaꞌ ellew pī iye laꞌi miha buwaꞌ igira saguwaꞌ gaꞌ niyaꞌ kasuwaꞌne. 
Lukas|13|7|Hangkan paꞌinne si tungguꞌ likusin, 'Payamanun, tellun tahun ne pagpitu-pituku si poꞌon igira inin miha buwaꞌne, saguwaꞌ gaꞌ niyaꞌ kasuwaꞌku. Tebbenganun ne. Iyuꞌ hadja makasimbel meꞌ jambangan sinduwehin.'
Lukas|13|8|Saguwaꞌ nambung tatungguꞌ bulakin, paꞌinne, 'Daꞌa kew dahuꞌ, Tuwan. Ambat tahun inin bungkalku bulakin duk papīhanku pagpalemmek bulak. 
Lukas|13|9|Bang buwaꞌ iye tahun mapasōng inin, hāp. Saguwaꞌ bang gaꞌi du buwaꞌ, daꞌakun saꞌ tinebbengan.' " 
Lukas|13|10|Dambuwaꞌ ellew Sabtuꞌ, ellew liꞌi, laꞌi si Isa magusihat si langgal meꞌ Yahudihin. 
Lukas|13|11|Niyaꞌ dende laꞌi saki weꞌ seyitan dem sampūꞌ duk walun tahun ne. Bongkok iye duk gaꞌi tapatiludne barannen. 
Lukas|13|12|Pagkite si Isa iye, ilinganan iye weꞌ ne duk paꞌinne, "Dende, lumuwas ne kew amban sakinu iyan." 
Lukas|13|13|Duk binettad weꞌ si Isa tangannen si iye. Magtawus iye tumilud duk pinudji weꞌ ne Tuhanin. 
Lukas|13|14|Saguwaꞌ astel manamal nakuraꞌ langgal miyaꞌan peggeꞌ magpakoleꞌ si Isa si ellew liꞌi. Duk paꞌinne si meꞌ aꞌahin, "Ennem ellew dem da simanahin subey kite bi maghinang. Pitu kaꞌam meꞌ ellew miyaꞌan magpakoleꞌ, daꞌa bang ellew liꞌi." 
Lukas|13|15|Sambungan si Isa iye, paꞌinne, "Magmā-mā hadja kaꞌam iyan. Weꞌ gaꞌi kaꞌam dangan-dangan lekkahanbi sapiꞌbin atawa kuraꞌbin amban pangingketanbi iyehin bu boꞌobi pinaꞌinum bisan si ellew liꞌi? 
Lukas|13|16|Dende inin tubuꞌ Ibrahim du kuweꞌ kaꞌamin. Iningketan iye weꞌ nakuraꞌ seyitanin dem sampūꞌ duk walun tahun. Gaꞌi ke iye sukat ilekkahan si ellew liꞌi?" 
Lukas|13|17|Pamissā si Isa miyaꞌan, kaꞌiyaꞌ-iyaꞌan teꞌed meꞌ kuntaranen. Saguwaꞌ kēmon meꞌ aꞌahin kēgan teꞌed sabab meꞌ hinangan makaꞌulaliꞌ hininangnen. 
Lukas|13|18|Missā pe si Isa namba, paꞌinne, "Ine pamasaliꞌante bi pagbayaꞌ Tuhan si meꞌ aꞌanen? Ine pangandalilku iyehin? 
Lukas|13|19|Pagbayaꞌ Tuhan si meꞌ aꞌanen," paꞌin si Isa, "kuweꞌ dalil da bayuꞌ bigi dikiꞌ-dikiꞌ teꞌed tinanem weꞌ aꞌa dem likusne. Tomoꞌ inin duk manjari kayu. Duk meꞌ manuk-manukin ngahinang sabakande diyataꞌ meꞌ pangene." 
Lukas|13|20|Duk paꞌin si Isa balik, "Ine pangandalilku pagbayaꞌ Tuhan si meꞌ aꞌanen? 
Lukas|13|21|Pagbayaꞌ Tuhan si meꞌ aꞌanen kuweꞌ dalil pasulig ineddoꞌ weꞌ dende bu pinasaget weꞌ ne pī dem tirigu duwempuk-lime kilu. Ubus inaddun weꞌ ne. Ubus nulig ne kēmon addunin." 
Lukas|13|22|Palanjal si Isa tudju Awrusalam duk pabutas iye amban meꞌ puweblo duk meꞌ kalumaꞌan magtoloꞌ si meꞌ aꞌahin. 
Lukas|13|23|Niyaꞌ dangan nilew iye, paꞌinne, "Tuwan, kulang du ke meꞌ aꞌa matimbulin?" Nambung si Isa duk paꞌinne si siye, "Pagbayaꞌan Tuhanin kuweꞌ dalil lumaꞌ gawangnen kiput. 
Lukas|13|24|Tuyuꞌanun bi teꞌed paꞌasek amban gawang makiputin. Peggeꞌ akahante kaꞌam, weꞌ ekka iyan nuley paꞌasek, saguwaꞌ gaꞌi siye umasek. 
Lukas|13|25|Pagkumuwat ne dapuꞌ lumaꞌin duk tabagatne ne gawangin, manjari laꞌi ne hadja kaꞌam si bukut nuttuk si gawang duk ngalingan, 'O Tuwan, lukahanun kami.' Sambunganne kaꞌam, paꞌinne, 'Gaꞌi kataꞌuhanku bang amban kaꞌam.'
Lukas|13|26|Manjari paꞌinbi iyan, 'Gaꞌi taꞌessebnu? Matuꞌuhin magtuhut du kite mangan duk magusihat kew laꞌi si puweblo kami.'
Lukas|13|27|Saguwaꞌ paꞌinne iyan si kaꞌam, 'Akahante kaꞌam, asal gaꞌi kataꞌuhanku bang amban kaꞌam. Tahalaꞌ kaꞌam amban aku, kēmon kaꞌam maghinangan malaꞌatin.'
Lukas|13|28|Manjari magmatey kaꞌam iyan laꞌi duk magtageꞌot meꞌ impenbin bang kitebi laꞌi diyalem kapapuꞌanbin disi Ibrahim duk si Isahak duk si Yakub duk kēmon meꞌ kanabi-nabihanin, bu kaꞌam laꞌi hadja si bukut. 
Lukas|13|29|Duk tekka du iyan pī meꞌ aꞌahin amban ampat pidjū alamin magtipun, duk ningkoloꞌ siye laꞌi magkakanan dem pagbayaꞌan Tuhanin. 
Lukas|13|30|Duk payamanun bi, niyaꞌ meꞌ aꞌa dumambuli kuweꞌituhin, dumehellu du si pasōngan, duk niyaꞌ meꞌ aꞌa dumehellu kuweꞌituhin, dumambuli du si pasōngan." 
Lukas|13|31|Manjari niyaꞌ tekka pī meꞌ Pariseo duk paꞌinde pu si Isa, "Palanjal ne kew, peggeꞌ batang koꞌ kew papatey Sultan Herod." 
Lukas|13|32|Paꞌin si Isa si siye, "Pī kaꞌam, akahanun bi si Herod maꞌakkalan miyaꞌan weꞌ maꞌin duk sumu palanjalku hinangkun magpaluwas seyitan duk magpakawuliꞌ meꞌ masakihin, duk si katellu ellewnen ubus ne hinangkun. 
Lukas|13|33|Saguwaꞌ subey ku palanjal si palumengngananku maꞌin, duk sumu, duk sampay sumudde. Gaꞌ du niyaꞌ umantag si aku tuꞌu. Peggeꞌ meꞌ nabi maꞌekkahin pinapatey laꞌi si Awrusalam." 
Lukas|13|34|Manjari dukka si Isa sabab hinangan meꞌ aꞌa si Awrusalamin duk paꞌinne, "O meꞌ aꞌa Awrusalam, suse ku sabab kaꞌam. Luwal papateybi meꞌ nabihin duk pagtibaganbi meꞌ dinaꞌak Tuhan mapiyu si kaꞌamin. Mimpiye ne kaꞌam batang pagtipunku duk ipatku kuweꞌ dalil bukaran magtipun meꞌ usuynen diyawaꞌ peppikne, saguwaꞌ gaꞌi kaꞌam ngatu. 
Lukas|13|35|Payamanun bi, tinayikutan ne lahatbin weꞌ Tuhanin. Duk akahante kaꞌam weꞌ gaꞌi ne ku teꞌed kitebi samantaꞌan gaꞌi tekka ellew pagpaꞌinbin, 'Pudjite bi pinapitu Tuhanin!' "
Lukas|14|1|Dambuwaꞌ ellew liꞌi, pī si Isa mangan si lumaꞌ dambuwaꞌ nakuraꞌ meꞌ Pariseohin. Paglaꞌi iye, pinateng-patengan iye weꞌ meꞌ aꞌa malaꞌihin. 
Lukas|14|2|Niyaꞌ laꞌi aꞌa saki, bahaꞌ lengngennen duk pusuꞌnen. 
Lukas|14|3|Tinilew weꞌ si Isa meꞌ guru si saraꞌ āgamahin duk meꞌ Pariseohin, paꞌinne, "Ngalanggalan saraꞌ ke magpakoleꞌ si ellew liꞌihin atawa gaꞌi?" 
Lukas|14|4|Saguwaꞌ gaꞌ siye nambung. Manjari inantan weꞌ si Isa aꞌa masakihin duk pinakoleꞌ weꞌ ne, ubus bu pinapoleꞌ ne weꞌ ne. 
Lukas|14|5|Ubus miyaꞌan, tilewne meꞌ aꞌahin, paꞌinne, "Ine hinangbi bang upama niyaꞌ anakbi atawa sapiꞌbi laboꞌ dem kupung baytu ellew liꞌi? Araꞌ-araꞌku asal magtawus kaꞌam pī nabang iye bisan ne ellew liꞌi." 
Lukas|14|6|Gaꞌ ne siye kapanganjawab. 
Lukas|14|7|Tapandoga si Isa meꞌ aꞌa tabatikin, weꞌ peneꞌde meꞌ paningkoloꞌan para si meꞌ mabangsahanin. Hangkan inakahan siye weꞌ ne dambuwaꞌ dalilan, paꞌinne, 
Lukas|14|8|"Bang kew tabatik pī si pagkawinan, daꞌa kew ningkoloꞌ si paningkoloꞌan para si meꞌ mabangsahanin. Kaw-kaw pe niyaꞌ bangsahan amban kaꞌu tabatik. 
Lukas|14|9|Bu ne pī dapuꞌ pagkādjaꞌanin duk magpaꞌin si kaꞌu, 'Palinda be kew. Ambat aꞌa inin ningkoloꞌ luꞌu.' Manjari iyaꞌ kew bu subey ne kew ningkoloꞌ si tindakan. 
Lukas|14|10|Saguwaꞌ bang kew tabatik, ningkoloꞌ kew si tindakan, duk pagpī dapuꞌ pagkādjaꞌanin, paꞌinne du si kaꞌu, 'Bagay, daꞌa kew ningkoloꞌ luꞌu. Pī kew pakōkan.' Manjari takite du weꞌ meꞌ sinduwe tabatikin weꞌ pinahadje kew. 
Lukas|14|11|Peggeꞌ sine-sine mahadje dine, pinadiyawaꞌ du. Duk sine-sine madiyawaꞌ dine, pinahadje du." 
Lukas|14|12|Manjari paꞌin si Isa si aꞌa makabatik iyehin, "Na, kaꞌu isab, bagay, bang kew ngahinang pagjamu-jamuhan, daꞌa iye batikun meꞌ bagaynun atawa meꞌ pungtinaꞌinun atawa meꞌ usbanun, atawa meꞌ saweꞌnu magtapit lumaꞌ madayahanin. Peggeꞌ bang siye binatiknun, batikde du kew isab iyan bang siye magkādjaꞌan. Manjari tatumbasande hininangnu si siyehin. 
Lukas|14|13|Saguwaꞌ bang kew ngahinang pagjamu-jamuhan, iye batikun meꞌ aꞌa mamiskinin, makukuꞌin, mapengkaꞌin, duk mapessekin. 
Lukas|14|14|Bang inin hinangnu, kēgan du kew iyan manamal peggeꞌ gaꞌi kew katumbasande. Tuhanin manumbasan kaꞌuhin si ellew dambuli bang pinakellum ne balik meꞌ aꞌa mabentelin." 
Lukas|14|15|Dangan meꞌ mamangan malaꞌihin, pagkalene meꞌ binissā si Isa miyaꞌan, paꞌinne, "Asal kēgan paꞌin aꞌa mamangan si pagjamu-jamuhan dem pagbayaꞌan Tuhanin." 
Lukas|14|16|Manjari inakahan iye weꞌ si Isa dambuwaꞌ dalilan, paꞌinne, "Niyaꞌ aꞌa bakas magpanyap pagjamu-jamuhan hadje duk ekka tabatiknen. 
Lukas|14|17|Pagtekka ellew pagjamu-jamuhin, dinaꞌak weꞌ ne daraꞌakannen pī si meꞌ tabatiknen moꞌo bissā, pinaꞌin, 'Dayiꞌ ne kaꞌam, panyap ne kēmon.'
Lukas|14|18|Saguwaꞌ saliꞌ-saliꞌ siye kēmon magtubad. Paꞌin tagnaꞌ papīhannen, 'Gaꞌi ku tapī peggeꞌ bakas ku makabelli bulak duk subey dahuꞌ payamanku pī. Daꞌa ku puggutanun.'
Lukas|14|19|Duk paꞌin dambuwaꞌin, 'Bakas ku makabelli sapiꞌ sampūꞌ kayuꞌ duk tiyaꞌ ku dahuꞌ pī nginaman siye bang kapagbadjaꞌan ke. Daꞌa ku hadja puggutanun.'
Lukas|14|20|Duk paꞌin dambuwaꞌin, 'Baꞌahu du ku bakas kinawin, hangkan gaꞌi ku tapiyu.'
Lukas|14|21|Manjari hap lumaꞌ ne daraꞌakanin duk inakahan weꞌ ne amunen. Astel teꞌed amunen pagkalene miyaꞌan duk paꞌinne si daraꞌakannen, 'Pakale kew, pī kew palakkes si meꞌ kalsara duk si meꞌ kalān-lānan tuꞌu si lahat inin, duk boꞌohun pitu meꞌ mamiskinin, meꞌ makukuꞌin, meꞌ mapessekin, duk meꞌ mapengkaꞌin.'
Lukas|14|22|Gaꞌ tiggel tekka ne balik daraꞌakanin duk paꞌinne si amunen, 'Bakas hinangku ne pangandaꞌakannun, Tuwan, saguwaꞌ niyaꞌ pe lugal.'
Lukas|14|23|Manjari paꞌin amuhin si daraꞌakannen, 'Pī kew si meꞌ kalān-lānan mapadiyataꞌin duk si meꞌ lahat diyalemin duk buyuꞌ-buyuꞌun meꞌ aꞌahin nuhut pitu supaya pennoꞌ lumaꞌkun. 
Lukas|14|24|Peggeꞌ akahante kaꞌam,' paꞌinne, 'gaꞌ niyaꞌ meꞌ aꞌa tabatikku dehelluhin makakinam kinakan pinanyapkun.' " 
Lukas|14|25|Palanjal ne isab si Isa si palengngananne duk banes teꞌed aꞌa nuhut iye. Manjari paharap iye si siye duk paꞌinne, 
Lukas|14|26|"Bang niyaꞌ aꞌa pitu mabayaꞌ patindeg si aku, subey lasane si akuhin hadje amban lasane si saꞌi-samanen, duk si anak-andanen, duk si meꞌ pungtinaꞌinen lella-dende. Duk bisan lasane si dinen subey gaꞌi pahadje amban lasane si akuhin. Bang gaꞌi du kuweꞌ inin, gaꞌi iye makajari tindegku. 
Lukas|14|27|Duk subey iye maglillaꞌ nandal kabinasahan duk bisan pe pinapatey sabab panuhutne akuhin. Dalilnen, kuweꞌ iye moꞌo olom pamapateyan iyehin. Bang gaꞌi iye maglillaꞌ bu nuhut aku, gaꞌi iye makajari tindegku. 
Lukas|14|28|Bang niyaꞌ kaꞌam mabayaꞌ matengge lumaꞌ hadje, ningkoloꞌ dahuꞌ kaꞌam ngalkulane bang piye gastubin, supaya kataꞌuhanbi bang araꞌ-araꞌ takoleꞌbi du ke ngagastuhan sampay ubus atawa gaꞌi. 
Lukas|14|29|Peggeꞌ bang gaꞌi kalkulabi dahuꞌ, pagtumengge ne meꞌ olomnen bu gaꞌ niyaꞌ pangubusbi, ujudnen kēmon mangite miyaꞌan ngahinang kaꞌam hadja dagey. 
Lukas|14|30|Paꞌinde, 'Aꞌa inin takoleꞌne nagnaꞌan lumaꞌnen matengge saguwaꞌ gaꞌi taꞌubusne.'
Lukas|14|31|Atawa bang saꞌupama niyaꞌ sultan sōng pī magbonoꞌ duk sultan seddili, ningkoloꞌ iye mikil-mikil dahuꞌ bang araꞌ-araꞌ makaꞌatu ke iye duk tindegne sampūꞌ ngibuhin magbonoꞌ duk sultan duwempūꞌ ngibu tindegnen. 
Lukas|14|32|Bang araꞌ-araꞌ gaꞌi iye makaꞌatu, na, tala pe kuntaranen, ngandaꞌak ne iye meꞌ aꞌane pī pasampang moꞌo bissā weꞌ mabayaꞌ ne iye maghāp. 
Lukas|14|33|Damikkiyan isab kaꞌam," paꞌin si Isa, "pikil-pikilun bi dahuꞌ peggeꞌ bang gaꞌi du kaꞌam maglillaꞌ nayikutan kēmonbin, gaꞌi kaꞌam makajari tindegku." 
Lukas|14|34|Magdalilan ne isab si Isa, paꞌinne, "Kataꞌuhanbi du weꞌ asinin asal hāp. Saguwaꞌ bang asinin gaꞌ ne niyaꞌ lessane, gaꞌi ne maꞌasin balik. 
Lukas|14|35|Gaꞌ ne niyaꞌ kagunahanne. Gaꞌi bisan taguna pagpalemmek bulak. Saguwaꞌ ilakasan hadja weꞌ aꞌa. Na," paꞌin si Isa, "amey-amey pakalehun bi bang niyaꞌ pinaꞌin si kaꞌam."
Lukas|15|1|Dambuwaꞌ ellew ekka meꞌ aꞌa magpāku-pāku sukey para si gubelno duk meꞌ aꞌa sinduwehin gaꞌi nuhut saraꞌ āgama, pī siye patapit pu si Isa peggeꞌ bayaꞌ siye pakale si usihatnen. 
Lukas|15|2|Manjari meꞌ Pariseohin duk meꞌ guru si saraꞌ āgamahin ngunub-ngunub, paꞌinde, "Aꞌa inin magtuhut-tuhut duk meꞌ aꞌa dusehanin duk sampay mangan magsawu siye." 
Lukas|15|3|Hangkan inaka weꞌ si Isa si siye dalilan inin, paꞌinne, 
Lukas|15|4|"Saꞌupama, bang niyaꞌ kaꞌam taga bili-bili dahatus ekkahannen bu ne niyaꞌ dambuwaꞌ sumapeꞌ, ine enteꞌ hinangbi? Bugtuꞌ ambananbi siyampūꞌ duk siyamin laꞌi si kahayangan duk pī kaꞌam miha dambuwaꞌ masumapeꞌin tiggelan gaꞌi takasuwaꞌbi. 
Lukas|15|5|Duk pagtakasuwaꞌbi ne, sinna teꞌed kaꞌam hangkan pinippi weꞌ bi binoꞌo hap lumaꞌ. 
Lukas|15|6|Pagtekka si lumaꞌ, ilinganan weꞌ bi meꞌ bagaybin duk meꞌ saweꞌbi magtapit lumaꞌin dinaꞌak magtipun laꞌi si lumaꞌbi, duk paꞌinbi si siye, 'Magkēg kite bi peggeꞌ takasuwaꞌku ne bili-biliku masumapeꞌin.'
Lukas|15|7|Akahante kaꞌam," paꞌin si Isa, "damikkiyan du isab pasōng magkēg malaꞌi si surgaꞌin bang niyaꞌ dambuwaꞌ aꞌa dusehan magsusun duk ngalebbahan dusenen amban magkēg siye sabab siyampūꞌ duk siyam meꞌ aꞌa magpaꞌin weꞌ bentel siye duk gaꞌi siye subey magsusun." 
Lukas|15|8|"Atawa," paꞌinne, "saꞌupama niyaꞌ dende taga sampūꞌ dublun bu ne lepas dambuwaꞌin, ine enteꞌ hinangne? Bugtuꞌ mekket iye payitaꞌan bu pahidanne dem lumaꞌin duk pihane pahāp-hāp tiggelan gaꞌi takasuwaꞌne. 
Lukas|15|9|Duk pagtakasuwaꞌne ne, lingananne meꞌ bagaynen duk meꞌ saweꞌne magtapit lumaꞌin dinaꞌak magtipun si lumaꞌne. Duk paꞌinne si siye, 'Magkēg kite bi, peggeꞌ takasuwaꞌku ne dublunku malepasin.'
Lukas|15|10|Akahante kaꞌam," paꞌin si Isa, "damikkiyan magkēg du isab meꞌ malaꞌikat Tuhanin bang niyaꞌ dambuwaꞌ aꞌa dusehan magsusun duk ngalebbahan dusenen." 
Lukas|15|11|Manjari paꞌin si Isa pe, "Niyaꞌ dambuwaꞌ aꞌa taga anak lella duwangan. 
Lukas|15|12|Dambuwaꞌ ellew paꞌin salihin si samanen, 'Ammaꞌ, bahagiꞌun ne alataꞌnun duk pangurungun ne aku bahagiꞌkun.' Na, iye ne miyaꞌan, binahagiꞌ ne weꞌ aꞌahin alataꞌnen si duwangan anaknen. 
Lukas|15|13|Gaꞌ tiggel, pinabellihan weꞌ salihin bahagiꞌnen, eddoꞌne sīnnen, ubus bu lumengngan iye pī si lahat tala. Paglaꞌi iye, inubus weꞌ ne sīnnen si meꞌ bayuꞌ-bayuꞌan gaꞌ niyaꞌ kagunahanne. 
Lukas|15|14|Pagubus ne tagastune kēmon, bessuwang isab inunus teꞌed lahat miyaꞌan. Manjari kasukalan teꞌed iye. 
Lukas|15|15|Hangkan pī iye si dambuwaꞌ aꞌa si lahat miyaꞌan duk manjari daraꞌakanne. Dinaꞌak iye pī weꞌ aꞌahin si bulakne ngipat meꞌ bawi. 
Lukas|15|16|Hawal kawugtuꞌnen, mabayaꞌ ne kakanne bisan kinakan bawihin, saguwaꞌ gaꞌ niyaꞌ ngurungan iye bisan ine. 
Lukas|15|17|Manjari bahune makapikil kadupangannen duk paꞌinne dem ateyne, 'Kēmon daraꞌakan samakun, maglabi-labi kinakanden. Bu aku inin tiyaꞌ ne ku sōng matey tuꞌu weꞌ kawugtuꞌin. 
Lukas|15|18|Hāp pe ku moleꞌ pī pu si Ammaꞌ duk paꞌinku si iye: Ammaꞌ, kapagduse ku si Tuhan duk si kaꞌu. 
Lukas|15|19|Gaꞌi ne ku pataꞌ ēnannu anaknu. Kimmatanun ne ku hadja kuweꞌ dambuwaꞌ meꞌ daraꞌakannun.'
Lukas|15|20|Ubus bu tahalaꞌ ne iye duk lumengngan ne iye pī balik si samanen."Saguwaꞌ tala-tala pe iye, takite ne iye weꞌ samanen. Maꞌaseꞌ teꞌed samanen si iye duk magubas iye pī ngalipunesan anaknen. 
Lukas|15|21|Paꞌin anaknen si iye, 'Ammaꞌ, kapagduse ku si Tuhan duk si kaꞌu. Gaꞌi ne ku pataꞌ ēnannu anaknu.'
Lukas|15|22|Saguwaꞌ ilinganan weꞌ samanen meꞌ daraꞌakanin duk paꞌinne si siye, 'Palakkes kaꞌam, boꞌohun bi pitu semmek tamanan mahāp lu duk pasemmekanun bi iye. Pasinsimanun bi isab duk patehompaꞌanun bi. 
Lukas|15|23|Ubus pī kaꞌam, eddoꞌun bi anak sapiꞌ pinalemmekante bi ley bu sumbaliꞌun bi. Magjamu-jamu kite bi duk maglami-lami. 
Lukas|15|24|Peggeꞌ anakku inin kuweꞌ bakas matey, bu ellum du balik. Kuweꞌ iye bakas lepas, bu tapoleꞌ du.' Manjari nagnaꞌ ne siye maglami-lami. 
Lukas|15|25|"Saguwaꞌ anakne sakahin baytu laꞌi miyaꞌan si tanaꞌ. Pag hap lumaꞌ ne iye duk sakaliꞌ iye tapit, niyaꞌ takalene magkulintang duk magpansak laꞌi diyalem lumaꞌden. 
Lukas|15|26|Ilinganan weꞌ ne dangan meꞌ daraꞌakanin duk tinilew weꞌ ne bang ine paglami-lamihanin. 
Lukas|15|27|Paꞌin daraꞌakanin si iye, 'Tekka ne salinun duk dinaꞌak sinumbaliꞌ weꞌ samanun sapiꞌ pinalemmekanin peggeꞌ salinu inin gaꞌ niyaꞌ baya-bayane.'
Lukas|15|28|Saguwaꞌ astel iye duk gaꞌi iye bayaꞌ padiyalem. Paluwas samanen pī muyuꞌ-muyuꞌ iye binoꞌo padiyalem. 
Lukas|15|29|Saguwaꞌ sambunganne samanen, paꞌinne, 'Payamanun Ammaꞌ, piyen tahun ne paghinangku si kaꞌuhin kuweꞌ dambuwaꞌ banyagaꞌnu. Gaꞌ niyaꞌ pangandaꞌakannu aku weꞌ gaꞌi hinangku. Saguwaꞌ gaꞌ ku bakas kaꞌurungannu bisan dambuwaꞌ anak kambing duk ku kapagjamu-jamu duk meꞌ bagaykun. 
Lukas|15|30|Saguwaꞌ pagtekka pitu anaknu iyan, pagubus pakaꞌatanne alataꞌnun si meꞌ dende dupang, sinumbaliꞌ ne weꞌ nu para si iye sapiꞌ pinalemmekannun.'
Lukas|15|31|'Totoꞌ,' paꞌin samanen, 'luwal du kew tuꞌu si aku duk kēmon maniyaꞌ si akuhin, si kaꞌu du. 
Lukas|15|32|Talep kite maglami-lami duk magkēg, peggeꞌ salinu iyan kuweꞌ bakas matey, bu ellum du balik. Kuweꞌ iye bakas lepas, bu tapoleꞌ du.' "
Lukas|16|1|Manjari inakahan weꞌ si Isa meꞌ tindegnen dalilan seddili. Paꞌinne, "Niyaꞌ dambuwaꞌ aꞌa dayahan, hininang weꞌ ne dambuwaꞌ meꞌ daraꞌakannen tatungguꞌ si meꞌ alataꞌnen kēmon. Manjari tasumbung si iye tatungguꞌ miyaꞌan weꞌ luwal koꞌ ngakkal duk pakaꞌatanne alataꞌ amunen. 
Lukas|16|2|Hangkan pinasan iye weꞌ ne duk pagtekka iye, paꞌin amunen si iye, 'Ine teꞌ takaleku sabab kaꞌu inin? Sōnganun ne si aku listahan meꞌ bayuꞌ-bayuꞌan si antanannun duk sīn mapaꞌasek duk sīn mapaluwasin peggeꞌ gaꞌi ne kew hinangku tatungguꞌ.'
